ID_DECLARATION;TYPE_DECLARATION;SOUS TYPE DECLARATION;ADRESSE;CODE POSTAL;VILLE;ARRONDISSEMENT;CONSEIL DE QUARTIER;DATE DECLARATION;ANNEE_DECLARATION;MOIS_DECLARATION;OUTIL SOURCE;INTERVENANT;ID_DMR;geo_shape;geo_point_2d
9390;Objets abandonnés;Autres objets encombrants abandonnés;25 Rue Louis Lumière, 75020 PARIS;75020;Paris 20;20;SAINT BLAISE;2021-01-07;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A009390;"{""coordinates"": [2.411408404126902, 48.858795003531505], ""type"": ""Point""}";48.858795003531505,2.411408404126902
6921;Objets abandonnés;Autres objets encombrants abandonnés;1 rue des Dames, 75017 PARIS;75017;Paris 17;17;BATIGNOLLES;2021-01-06;2021;1;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2021A006921;"{""coordinates"": [2.32613370477109, 48.88556699581531], ""type"": ""Point""}";48.88556699581531,2.32613370477109
6925;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;88 rue Raymond Losserand, 75014 PARIS;75014;Paris 14;14;PERNETY;2021-01-06;2021;1;Page DMR Paris.fr;graffitis;S2021A006925;"{""coordinates"": [2.316604601175145, 48.83320599806048], ""type"": ""Point""}";48.83320599806048,2.316604601175145
7740;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;81 rue de l'Amiral Mouchez, 75013 PARIS;75013;Paris 13;13;ITALIE - PEUPLIERS - RUNGIS;2021-01-06;2021;1;Page DMR Paris.fr;DEVE-SAB;S2021A007740;"{""coordinates"": [2.3438975977390752, 48.82065000164853], ""type"": ""Point""}";48.82065000164853,2.3438975977390752
7767;Autos, motos, vélos...;Épave de deux-roues motorisé;10 Passage Rauch, 75011 PARIS;75011;Paris 11;11;BASTILLE - POPINCOURT;2021-01-06;2021;1;IOPage DMR Paris.fr application;DPMP-UEV;A2021A007767;"{""coordinates"": [2.379496593185497, 48.853979999269775], ""type"": ""Point""}";48.853979999269775,2.379496593185497
8575;Objets abandonnés;Autres objets encombrants abandonnés;3 Rue Mayet, 75006 PARIS;75006;Paris 6;6;SAINT - PLACIDE;2021-01-07;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A008575;"{""coordinates"": [2.318544603296716, 48.847137002919034], ""type"": ""Point""}";48.847137002919034,2.318544603296716
8580;Objets abandonnés;Autres objets encombrants abandonnés;112 Rue de Javel, 75015 PARIS;75015;Paris 15;15;VIOLET - COMMERCE;2021-01-07;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A008580;"{""coordinates"": [2.286593699331891, 48.843590000742225], ""type"": ""Point""}";48.843590000742225,2.286593699331891
5306;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;3 Rue de la Brèche aux Loups, 75012 PARIS;75012;Paris 12;12;VALLEE DE FECAMP;2021-01-05;2021;1;Androï;graffitis;G2021A005306;"{""coordinates"": [2.392602404909035, 48.83627699861761], ""type"": ""Point""}";48.83627699861761,2.392602404909035
5314;Objets abandonnés;Autres objets encombrants abandonnés;6 Rue de Nantes, 75019 PARIS;75019;Paris 19;19;PONT DE FLANDRE;2021-01-05;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A005314;"{""coordinates"": [2.383380698253598, 48.89136000219247], ""type"": ""Point""}";48.89136000219247,2.383380698253598
6116;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;24 rue Saint-Victor, 75005 PARIS;75005;Paris 5;5;SAINT - VICTOR;2021-01-05;2021;1;Page DMR Paris.fr;DPMP-SCOP;S2021A006116;"{""coordinates"": [2.350506306187714, 48.8486399984869], ""type"": ""Point""}";48.8486399984869,2.350506306187714
6129;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;23 Rue Descombes, 75017 PARIS;75017;Paris 17;17;CHAMPERRET - BERTHIER;2021-01-05;2021;1;Androï;DPMP-SCOP;G2021A006129;"{""coordinates"": [2.292132403832347, 48.88516599748949], ""type"": ""Point""}";48.88516599748949,2.292132403832347
6950;Objets abandonnés;Autres objets encombrants abandonnés;2 Rue du Conservatoire, 75009 PARIS;75009;Paris 9;9;FAUBOURG MONTMARTRE;2021-01-06;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A006950;"{""coordinates"": [2.34669039706562, 48.8722879989959], ""type"": ""Point""}";48.8722879989959,2.34669039706562
6957;Objets abandonnés;Autres objets encombrants abandonnés;266 Boulevard Voltaire, 75011 PARIS;75011;Paris 11;11;NATION - ALEXANDRE DUMAS;2021-01-06;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A006957;"{""coordinates"": [2.392983203783442, 48.84983399882821], ""type"": ""Point""}";48.84983399882821,2.392983203783442
18308;Propreté;Déchets et/ou salissures divers;8 impasse Chausson, 75010 PARIS;75010;Paris 10;10;GRANGE AUX BELLES - TERRAGE;2021-01-12;2021;1;Page DMR Paris.fr;DPE-STPP-DT;S2021A018308;"{""coordinates"": [2.366317496900697, 48.875644998014366], ""type"": ""Point""}";48.875644998014366,2.366317496900697
30591;Éclairage / Électricité;Éclairage public éteint la nuit;16 rue Eugène Manuel, 75116 PARIS;75016;Paris 16;16;MUETTE NORD;2021-01-19;2021;1;Page DMR Paris.fr;Prestataire de la DVD opérant sur tout Paris (Éclairage et signalisation lumineuse);S2021A030591;"{""coordinates"": [2.280895699709924, 48.859570001871205], ""type"": ""Point""}";48.859570001871205,2.280895699709924
30596;Graffitis, tags, affiches et autocollants;Affiches, autocollants ou graffitis sur statue, monument, oeuvre d'art;73 rue du Moulin Vert, 75014 PARIS;75014;Paris 14;14;PERNETY;2021-01-19;2021;1;Page DMR Paris.fr;DAC;S2021A030596;"{""coordinates"": [2.318315002923109, 48.83174000304147], ""type"": ""Point""}";48.83174000304147,2.318315002923109
30609;Autos, motos, vélos...;Deux-roues motorisé en stationnement gênant;72 Rue Lauriston, 75016 PARIS;75016;Paris 16;16;DAUPHINE;2021-01-19;2021;1;Androï;DPMP-SCOP;G2021A030609;"{""coordinates"": [2.286240805680121, 48.866043003423236], ""type"": ""Point""}";48.866043003423236,2.286240805680121
29786;Objets abandonnés;Autres objets encombrants abandonnés;49 rue du Général Brunet, 75019 PARIS;75019;Paris 19;19;DANUBE;2021-01-19;2021;1;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2021A029786;"{""coordinates"": [2.393700100968617, 48.882606996530235], ""type"": ""Point""}";48.882606996530235,2.393700100968617
29790;Objets abandonnés;Autres objets encombrants abandonnés;81 Rue Championnet, 75018 PARIS;75018;Paris 18;18;CLIGNANCOURT - JULES JOFFRIN;2021-01-19;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A029790;"{""coordinates"": [2.343611693287165, 48.89582399657327], ""type"": ""Point""}";48.89582399657327,2.343611693287165
29793;Graffitis, tags, affiches et autocollants;Affiches, autocollants ou graffitis sur autres supports:Autre mobilier urbain;135 Avenue de Flandre, 75019 PARIS;75019;Paris 19;19;FLANDRE - AUBERVILLIERS;2021-01-19;2021;1;Androï;graffitis;G2021A029793;"{""coordinates"": [2.378523805953283, 48.89234000063392], ""type"": ""Point""}";48.89234000063392,2.378523805953283
29819;Objets abandonnés;Autres objets encombrants abandonnés;67 Rue Balard, 75015 PARIS;75015;Paris 15;15;CITROEN - BOUCICAUT;2021-01-19;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A029819;"{""coordinates"": [2.278198704700698, 48.840149997006606], ""type"": ""Point""}";48.840149997006606,2.278198704700698
29833;Propreté;Déchets et/ou salissures divers;10 rue Gauthey, 75017 PARIS;75017;Paris 17;17;LA FOURCHE - GUY MOQUET;2021-01-19;2021;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021A029833;"{""coordinates"": [2.320214704587098, 48.89130799763188], ""type"": ""Point""}";48.89130799763188,2.320214704587098
30615;Objets abandonnés;Autres objets encombrants abandonnés;1 Rue Pegoud, 75015 PARIS;75015;Paris 15;15;CITROEN - BOUCICAUT;2021-01-19;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A030615;"{""coordinates"": [2.266650994789493, 48.83479999638457], ""type"": ""Point""}";48.83479999638457,2.266650994789493
30626;Propreté;Déchets et/ou salissures divers;5 Voie Express Rive Gauche, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2021-01-19;2021;1;Androï;DPE-STPP-DT;G2021A030626;"{""coordinates"": [2.36545999453767, 48.84415400243177], ""type"": ""Point""}";48.84415400243177,2.36545999453767
27248;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;80 Rue de Dantzig, 75015 PARIS;75015;Paris 15;15;GEORGES BRASSENS;2021-01-18;2021;1;Androï;DPMP-SCOP;G2021A027248;"{""coordinates"": [2.296095598453847, 48.8304980025252], ""type"": ""Point""}";48.8304980025252,2.296095598453847
27252;Objets abandonnés;Cartons;86 Rue des Gravilliers, 75003 PARIS;75001;Paris 1;3;ARTS ET METIERS;2021-01-18;2021;1;Androï;DPE-STPP-DT;G2021A027252;"{""coordinates"": [2.354054993816765, 48.86464299700872], ""type"": ""Point""}";48.86464299700872,2.354054993816765
28092;Voirie et espace public;Panneaux routiers:Panneau mal orienté;122 quai de Jemmapes, 75010 PARIS;75010;Paris 10;10;GRANGE AUX BELLES - TERRAGE;2021-01-18;2021;1;Page DMR Paris.fr;DVD;S2021A028092;"{""coordinates"": [2.364220900471136, 48.87533999655673], ""type"": ""Point""}";48.87533999655673,2.364220900471136
28926;Objets abandonnés;Autres objets encombrants abandonnés;6 Rue Jules Vallès, 75011 PARIS;75011;Paris 11;11;NATION - ALEXANDRE DUMAS;2021-01-18;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A028926;"{""coordinates"": [2.385146094568781, 48.8532140019026], ""type"": ""Point""}";48.8532140019026,2.385146094568781
10230;Eau;Autres problèmes d'eau:Appareil hydraulique au sol avec écoulement d'eau permanent;40 Rue de Liège, 75008 PARIS;75008;Paris 8;8;EUROPE;2021-01-07;2021;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021A010230;"{""coordinates"": [2.324553494110543, 48.87925299529373], ""type"": ""Point""}";48.87925299529373,2.324553494110543
11037;Objets abandonnés;Autres objets encombrants abandonnés;45 Boulevard Davout, 75020 PARIS;75020;Paris 20;20;PLAINE LAGNY;2021-01-08;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A011037;"{""coordinates"": [2.4107076949049793, 48.850919999256654], ""type"": ""Point""}";48.850919999256654,2.4107076949049793
11045;Objets abandonnés;Autres objets encombrants abandonnés;17 Rue du Volga, 75020 PARIS;75020;Paris 20;20;PLAINE LAGNY;2021-01-08;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A011045;"{""coordinates"": [2.40549900158779, 48.85224500249672], ""type"": ""Point""}";48.85224500249672,2.40549900158779
11049;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;103 R. du Chemin Vert, 75011 PARIS;75011;Paris 11;11;BELLEVILLE - SAINT-MAUR;2021-01-08;2021;1;Androï;DPMP-SCOP;G2021A011049;"{""coordinates"": [2.381389904534444, 48.86133599779353], ""type"": ""Point""}";48.86133599779353,2.381389904534444
11862;Propreté;Déchets et/ou salissures divers;3 Place Françoise Dorin, 75017 PARIS;75017;Paris 17;17;MARTIN LUTHER KING;2021-01-08;2021;1;Androï;DPE-STPP-DT;G2021A011862;"{""coordinates"": [2.314581998834996, 48.88875000125232], ""type"": ""Point""}";48.88875000125232,2.314581998834996
11866;Propreté;Déchets et/ou salissures divers;20 Rue Mstislav Rostropovitch, 75017 PARIS;75017;Paris 17;17;MARTIN LUTHER KING;2021-01-08;2021;1;Androï;DPE-STPP-DT;G2021A011866;"{""coordinates"": [2.314008998715835, 48.88973199692671], ""type"": ""Point""}";48.88973199692671,2.314008998715835
8596;Mobiliers urbains;Autres:Jeux d'enfants - table de jeu - aire sportive détériorés;24 Rue des 4 Frères Peignot, 75015 PARIS;75015;Paris 15;15;EMERIAU - ZOLA;2021-01-07;2021;1;Androï;DJS;G2021A008596;"{""coordinates"": [2.282588502920832, 48.84579499676342], ""type"": ""Point""}";48.84579499676342,2.282588502920832
9431;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;10 Rue Hittorf, 75010 PARIS;75010;Paris 10;10;CHATEAU D'EAU - LANCRY;2021-01-07;2021;1;IOPage DMR Paris.fr application;DPMP-SCOP;A2021A009431;"{""coordinates"": [2.357962596306001, 48.87204399838575], ""type"": ""Point""}";48.87204399838575,2.357962596306001
9432;Objets abandonnés;Cartons;1 rue Tournefort, 75005 PARIS;75005;Paris 5;5;VAL DE GRACE;2021-01-07;2021;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021A009432;"{""coordinates"": [2.3482117989443623, 48.84427599534235], ""type"": ""Point""}";48.84427599534235,2.3482117989443623
10249;Objets abandonnés;Autres objets encombrants abandonnés;44 Rue du Caire, 75002 PARIS;75001;Paris 1;2;SENTIER - BONNE NOUVELLE;2021-01-07;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A010249;"{""coordinates"": [2.349169500543225, 48.868049998081176], ""type"": ""Point""}";48.868049998081176,2.349169500543225
10262;Graffitis, tags, affiches et autocollants;[] Graffitis - Circonscription Fonctionnelle - traitement d'un support en briques ou en pierres;84 Quai de Bercy, 75012 PARIS;75012;Paris 12;12;BERCY;2021-01-07;2021;1;Androï;DPE-STPP-Fonctionnelle;G2021A010262;"{""coordinates"": [2.386941003874732, 48.83003199753396], ""type"": ""Point""}";48.83003199753396,2.386941003874732
11062;Graffitis, tags, affiches et autocollants;Graffitis sur rideau métallique;4 Rue Stephenson, 75018 PARIS;75018;Paris 18;18;GOUTTE D'OR - CHATEAU ROUGE;2021-01-08;2021;1;Androï;graffitis;G2021A011062;"{""coordinates"": [2.356880195176517, 48.88548699794158], ""type"": ""Point""}";48.88548699794158,2.356880195176517
8620;Objets abandonnés;Autres objets encombrants abandonnés;25 Rue Jean Cottin, 75018 PARIS;75018;Paris 18;18;CHARLES HERMITE - EVANGILE;2021-01-07;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A008620;"{""coordinates"": [2.361723706705412, 48.895083995354334], ""type"": ""Point""}";48.895083995354334,2.361723706705412
5357;Propreté;Déjections canines;2 Passage Saint-Pierre Amelot, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2021-01-05;2021;1;Androï;DPE-STPP-DT;G2021A005357;"{""coordinates"": [2.368464496363327, 48.862324003117806], ""type"": ""Point""}";48.862324003117806,2.368464496363327
6167;Autos, motos, vélos...;Deux-roues motorisé en stationnement gênant;76 Rue de Longchamp, 75116 PARIS;75016;Paris 16;16;DAUPHINE;2021-01-05;2021;1;Androï;DPMP-SCOP;G2021A006167;"{""coordinates"": [2.284677503724994, 48.86533699732701], ""type"": ""Point""}";48.86533699732701,2.284677503724994
6172;Propreté;Déchets et/ou salissures divers;18 Rue des Plâtrières, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2021-01-05;2021;1;Androï;DPE-STPP-DT;G2021A006172;"{""coordinates"": [2.3902019979202223, 48.86754999548142], ""type"": ""Point""}";48.86754999548142,2.3902019979202223
7007;Objets abandonnés;Autres objets encombrants abandonnés;14 Rue Mayran, 75009 PARIS;75009;Paris 9;9;ANVERS - MONTHOLON;2021-01-06;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A007007;"{""coordinates"": [2.34488100128413, 48.87748299570729], ""type"": ""Point""}";48.87748299570729,2.34488100128413
7008;Objets abandonnés;Autres objets encombrants abandonnés;78 avenue de Clichy, 75017 PARIS;75017;Paris 17;17;LA FOURCHE - GUY MOQUET;2021-01-06;2021;1;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2021A007008;"{""coordinates"": [2.324509001736376, 48.88831700039946], ""type"": ""Point""}";48.88831700039946,2.324509001736376
7011;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;70 avenue de Clichy, 75017 PARIS;75017;Paris 17;17;LA FOURCHE - GUY MOQUET;2021-01-06;2021;1;IOPage DMR Paris.fr application;graffitis;A2021A007011;"{""coordinates"": [2.32506600074045, 48.8879279983483], ""type"": ""Point""}";48.8879279983483,2.32506600074045
7815;Propreté;Mégots;1 Rue du Transvaal, 75020 PARIS;75020;Paris 20;20;BELLEVILLE;2021-01-06;2021;1;Androï;DPE-STPP-DT;G2021A007815;"{""coordinates"": [2.3861720014933763, 48.87143699925509], ""type"": ""Point""}";48.87143699925509,2.3861720014933763
7823;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;20 Rue Massenet, 75116 PARIS;75016;Paris 16;16;MUETTE NORD;2021-01-06;2021;1;IOPage DMR Paris.fr application;DPMP-SCOP;A2021A007823;"{""coordinates"": [2.278836496223177, 48.858963000712976], ""type"": ""Point""}";48.858963000712976,2.278836496223177
5375;Graffitis, tags, affiches et autocollants;[] Graffitis - Circonscription Fonctionnelle - traitement d'un support en briques ou en pierres;350 Pont Mirabeau, 75015 PARIS;75015;Paris 15;15;EMERIAU - ZOLA;2021-01-05;2021;1;Androï;DPE-STPP-Fonctionnelle;G2021A005375;"{""coordinates"": [2.276731494606403, 48.84643600101505], ""type"": ""Point""}";48.84643600101505,2.276731494606403
5380;Objets abandonnés;Cartons;40 Rue Henri Chevreau, 75020 PARIS;75020;Paris 20;20;BELLEVILLE;2021-01-05;2021;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021A005380;"{""coordinates"": [2.388575298162519, 48.87053300192897], ""type"": ""Point""}";48.87053300192897,2.388575298162519
5384;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;18 rue de l'Ermitage, 75020 PARIS;75020;Paris 20;20;BELLEVILLE;2021-01-05;2021;1;Page DMR Paris.fr;DPMP-SCOP;S2021A005384;"{""coordinates"": [2.3915591064535002, 48.870414996814596], ""type"": ""Point""}";48.870414996814596,2.3915591064535002
5394;Graffitis, tags, affiches et autocollants;Affiches, autocollants ou graffitis sur autres supports:Corbeille de rue;12 Boulevard de Ménilmontant, 75020 PARIS;75020;Paris 20;20;REUNION - PERE LACHAISE;2021-01-05;2021;1;Androï;graffitis;G2021A005394;"{""coordinates"": [2.389135403576625, 48.85949299763131], ""type"": ""Point""}";48.85949299763131,2.389135403576625
6178;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;39 rue la Bruyère, 75009 PARIS;75009;Paris 9;9;BLANCHE - TRINITE;2021-01-05;2021;1;Page DMR Paris.fr;DPMP-SCOP;S2021A006178;"{""coordinates"": [2.333187594205965, 48.879580002900575], ""type"": ""Point""}";48.879580002900575,2.333187594205965
6191;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;61 avenue du Général Michel Bizot, 75012 PARIS;75012;Paris 12;12;VALLEE DE FECAMP;2021-01-05;2021;1;Page DMR Paris.fr;graffitis;S2021A006191;"{""coordinates"": [2.402066996625145, 48.835740000356886], ""type"": ""Point""}";48.835740000356886,2.402066996625145
6192;Objets abandonnés;Autres objets encombrants abandonnés;9 Boulevard d'Algérie, 75019 PARIS;75019;Paris 19;19;PORTE DES LILAS;2021-01-05;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A006192;"{""coordinates"": [2.4000502062981193, 48.880350001705345], ""type"": ""Point""}";48.880350001705345,2.4000502062981193
18351;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;17 Rue Frémicourt, 75015 PARIS;75015;Paris 15;15;DUPLEIX - LA MOTTE PICQUET;2021-01-12;2021;1;IOPage DMR Paris.fr application;DPMP-SCOP;A2021A018351;"{""coordinates"": [2.297862002692209, 48.84756499482554], ""type"": ""Point""}";48.84756499482554,2.297862002692209
18352;Voirie et espace public;Trottoirs:Revêtement manquant;7 Rue de Thionville, 75019 PARIS;75019;Paris 19;19;BASSIN DE LA VILLETTE;2021-01-12;2021;1;IOPage DMR Paris.fr application;DVD;A2021A018352;"{""coordinates"": [2.382550200299204, 48.88862999711715], ""type"": ""Point""}";48.88862999711715,2.382550200299204
18356;Objets abandonnés;Autres objets encombrants abandonnés;22 rue Oscar Roty, 75015 PARIS;75015;Paris 15;15;VIOLET - COMMERCE;2021-01-12;2021;1;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2021A018356;"{""coordinates"": [2.288328602887527, 48.841746996118644], ""type"": ""Point""}";48.841746996118644,2.288328602887527
18359;Objets abandonnés;Autres objets encombrants abandonnés;17 rue Oscar Roty, 75015 PARIS;75015;Paris 15;15;VIOLET - COMMERCE;2021-01-12;2021;1;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2021A018359;"{""coordinates"": [2.287840998396217, 48.842136003464894], ""type"": ""Point""}";48.842136003464894,2.287840998396217
19224;Objets abandonnés;Autres objets encombrants abandonnés;35 Rue Duranton, 75015 PARIS;75015;Paris 15;15;VAUGIRARD - PARC DES EXPOSITIONS;2021-01-13;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A019224;"{""coordinates"": [2.287919294262632, 48.83911999930969], ""type"": ""Point""}";48.83911999930969,2.287919294262632
32223;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;137 Boulevard Vincent Auriol, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2021-01-20;2021;1;Androï;DPMP-SCOP;G2021A032223;"{""coordinates"": [2.363091193279682, 48.83318999533823], ""type"": ""Point""}";48.83318999533823,2.363091193279682
32228;Objets abandonnés;Autres objets encombrants abandonnés;41 Rue Stendhal, 75020 PARIS;75020;Paris 20;20;GAMBETTA;2021-01-20;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A032228;"{""coordinates"": [2.400456204733816, 48.86253699626238], ""type"": ""Point""}";48.86253699626238,2.400456204733816
18424;Objets abandonnés;Autres objets encombrants abandonnés;27 Rue du Colonel Pierre Avia, 75015 PARIS;75015;Paris 15;15;VAUGIRARD - PARC DES EXPOSITIONS;2021-01-12;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A018424;"{""coordinates"": [2.2757861986006, 48.829902997325554], ""type"": ""Point""}";48.829902997325554,2.2757861986006
18445;Objets abandonnés;Autres objets encombrants abandonnés;26 Rue Paul Barruel, 75015 PARIS;75015;Paris 15;15;ALLERAY - PROCESSION;2021-01-12;2021;1;Androï;Ramen en tant que prestataire de DansMaRue;G2021A018445;"{""coordinates"": [2.305163999602635, 48.83818399751157], ""type"": ""Point""}";48.83818399751157,2.305163999602635
